,background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv/monitor,red,n_red,yellow,n_yellow,green,n_green,cyan,n_cyan,blue,n_blue,magenta,n_magenta,emotion
10,0.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275,0,0.0,0.0,0.0,0,0.993564815,10,0.0,0,4.6299999999999994e-05,1,0.0,0,0.000393519,1,0.00599537,3,anticipation
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.598489426,9,0.119274924,6,0.016367909,2,0.261389728,10,0.0,0,0.004478013,5,ambiguous
12,0.4241195170000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758804829999999,0,0.0,0.0,0.0,0,0.987628735,8,2.54e-05,1,0.006586140999999999,5,0.003089638,3,0.0,0,0.002670057,3,fear
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.621949239,10,0.0,0,0.042527919000000004,6,0.246111675,7,0.00515736,2,0.08425380699999999,7,disgust
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7861524390000001,10,0.0,0,0.0036646340000000004,2,0.0,0,0.014390243999999996,3,0.195792683,5,fear
15,0.997305295,0.0,0.0,0.0,0.002694705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.158829441,6,0.505156788,3,0.2314283060000001,7,0.061821904000000004,8,0.011573462,2,0.031190100000000002,6,sadness
16,0.9966666670000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541063,0.0,0.0,0.002792271,0.0,0.0,0,0.0,0.0,0.0,0,0.34675362299999996,5,0.149729469,8,0.24542995199999998,3,0.24115942,10,0.0,0,0.016927536,6,sadness
17,0.993166164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000868643,0.0,0.0,0.005942131,0.0,2.3100000000000002e-05,0,0.0,0.0,0.0,0,0.10078562199999999,4,0.279887461,8,0.582859295,5,0.033623393,9,0.0,0,0.002844229,6,sadness
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.021958763,3,0.34832989700000005,8,0.37051546399999996,5,0.235525773,9,0.0,0,0.023670102999999998,6,sadness
19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.15431847099999998,4,0.3960318470000001,6,0.326280255,6,0.11319745199999999,9,0.0,0,0.010171975,6,sadness
20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.77e-05,2,0.39922378,10,0.367851999,4,0.227899441,10,0.0,0,0.004977126,6,sadness
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.33656060600000004,6,0.130848485,4,0.48810606100000004,7,0.043590909000000004,7,0.000166667,1,0.0007272730000000001,4,sadness
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.281333333,3,0.076692308,4,0.48841025600000004,7,0.14753846199999998,5,0.000153846,1,0.005871795,5,sadness
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.151972678,3,0.42638797799999995,8,0.259442623,4,0.162060109,9,1.09e-05,1,0.000125683,2,sadness
24,0.997823751,0.0,0.0,0.0,0.0,0.0,0.0,0.002152806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.34e-05,0,0.044935435,5,0.10354177699999999,4,0.23510519800000002,7,0.614667214,10,0.0,0,0.001750376,5,sadness
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.148424403,5,0.225352785,7,0.6256710879999999,10,0.00037665800000000004,2,0.00017506599999999998,1,sadness
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.276258651,4,0.039074394,2,0.360484429,5,0.321786332,7,0.0,0,0.002396194,4,sadness
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.269981884,6,0.052083332999999996,5,0.582164855,6,0.09206521699999999,9,1.8100000000000006e-05,1,0.003686594,5,sadness
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.26305882399999997,4,0.02271123,6,0.284203209,6,0.41077540100000004,7,0.0005935830000000001,2,0.018657754,4,sadness
29,0.93802451,0.0,0.0,0.00054902,0.0,0.0,0.0,0.0,0.0,0.018612745,0.0,0.0,0.020754902,0.0,0.0,0.000112745,0,0.0,0.021946077999999997,0.0,0,0.304161765,6,0.130313725,5,0.422926471,6,0.058230392,10,0.0,0,0.08436764699999999,7,sadness
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2262,5,0.4854,7,0.2054,4,0.075088889,10,0.0,0,0.007911111,5,sadness
31,0.999947826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22e-05,0,0.0,0.0,0.0,0,0.260782609,6,0.003773913,6,0.222950725,3,0.44426087,9,0.0,0,0.068231884,4,sadness
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.273465,4,0.00117,6,0.378705,5,0.207725,7,0.0,0,0.138935,4,sadness
33,0.996166166,0.0,0.0,0.000635636,0.0,0.0,0.0,0.0,0.0,0.0,0.003173173,0.0,0.0,0.0,0.0,0.0,0,2.5e-05,0.0,0.0,0,0.083523524,7,0.19086086100000002,3,0.41408908899999997,6,0.30961962,9,0.0,0,0.0019069070000000002,4,sadness
34,0.922054348,0.0,0.0,0.026858696,0.0,0.0,0.0,0.0,0.011347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03973913,0.0,0,0.0,0,0.018472826,6,0.863809783,7,0.11761413,10,0.000103261,1,0.0,0,sadness
35,0.928336449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000834891,0.0,0.0,0.0,0.0,0.0,0.07082866,0,0.0,0.0,0.0,0,0.094641745,5,0.14640498400000002,5,0.699140187,7,0.052249221,9,0.0,0,0.0075638630000000005,6,sadness
36,0.997703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000317708,0.0,0.001979167,0,0.0,0.0,0.0,0,0.107088542,4,0.274338542,5,0.52034375,7,0.09247395800000001,8,0.0,0,0.005755208,3,sadness
37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.391074074,12,0.356771605,2,0.251358025,9,0.000716049,2,8.02e-05,2,sadness
38,0.964507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000222222,0.0,0.0,0.0,0.0,0.0,0.0,0.035269841,0,0.0,0.0,0.0,0,0.010968253999999998,5,0.14834920599999998,5,0.771269841,7,0.067746032,8,4.760000000000001e-05,1,0.0016190479999999999,6,sadness
39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.277984925,7,0.036648241,1,0.519994975,7,0.16453768800000002,10,1.01e-05,1,0.000824121,2,sadness
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.092114943,7,0.009471264,2,0.602896552,7,0.289586207,10,0.000252874,2,0.005678161,3,sadness
41,0.98916875,0.0,0.0022625,0.0006625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00790625,0,0.0,0.0,0.0,0,0.15476875,5,0.3774875,8,0.436575,4,0.0257125,8,0.0,0,0.00545625,7,sadness
42,0.998510949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000997567,0.0,0.0,0.0,0.0,0.0,0.0,0.000491484,0,0.0,0.0,0.0,0,1.95e-05,2,0.52929927,11,0.163206813,3,0.297737226,9,0.0,0,0.009737226,7,sadness
43,0.926108108,0.0,0.0,0.000464865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024027027000000003,0.0,0.0494,0,0.0,0.0,0.0,0,0.094978378,6,0.026783783999999998,4,0.6300864860000001,7,0.231048649,10,0.0,0,0.017102703,7,sadness
44,0.9996820040000001,0.0,0.0,0.0,0.00031799599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.053698178,6,0.328368405,7,0.167207129,4,0.438391175,10,0.0,0,0.012335113,7,sadness
45,0.999468848,0.0,0.0,0.000531152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.12365319599999999,8,0.102061999,2,0.352194787,7,0.404420878,10,0.0,0,0.017669141,7,sadness
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.14831728,4,0.397104816,8,0.19309348399999998,4,0.249042493,9,1.13e-05,2,0.012430595,6,sadness
47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.176666667,7,0.382075848,6,0.39015968100000004,4,0.050479042,8,0.0,0,0.000618762,5,sadness
48,0.9518269229999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000283654,0.0,0.0,0.045211537999999996,0,0.0,0.0,0.0,0,0.070495192,5,0.271971154,6,0.479552885,7,0.141860577,10,0.0,0,0.036120192,7,sadness
49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.25254918,4,0.14231967199999998,5,0.579942623,6,0.020680328,7,0.0,0,0.004508197,4,sadness
50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.422262515,9,0.049444225,4,0.41199842299999995,4,0.111312574,7,0.0,0,0.004982263,6,sadness
51,0.999564103,0.0,0.0,0.000435897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.009692308,7,0.000314103,3,0.40035256399999997,7,0.587442308,9,0.0,0,0.0021987179999999997,7,sadness
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.052528795999999996,3,0.36478534,7,0.560591623,5,0.02160733,6,2.09e-05,1,0.000465969,3,sadness
53,0.564573604,0.0,0.0,0.022365482000000002,0.0,0.0,0.0,0.0,0.249964467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.163096447,0.0,0.0,0,0.0,0,0.319340102,9,0.399192893,5,0.281446701,10,1.0199999999999999e-05,1,1.0199999999999999e-05,1,sadness
54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.204430052,9,0.17530051800000002,1,0.279533679,7,0.295207254,9,0.000699482,1,0.044829016,6,sadness
55,0.995406417,0.0,0.0,0.0,0.004593583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.34048128299999997,9,0.004882353,1,0.287727273,7,0.339967914,9,5.35e-06,1,0.026935828999999998,7,sadness
56,0.9935827340000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006417266,0,0.0,0.0,0.0,0,0.23962589899999998,6,0.425841727,7,0.26771223,4,0.062446043,7,0.0,0,0.004374101,5,sadness
57,0.980798898,0.014016529,0.0,0.000225895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020275479999999997,0.0,0.002931129,0,0.0,0.0,0.0,0,0.0,0,0.080495868,4,0.3955867770000001,7,0.523856749,9,5.5100000000000004e-05,1,5.51e-06,1,sadness
58,0.9602686570000001,0.0,0.0,0.0,0.036472637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032587059999999997,0,0.0,0.0,0.0,0,0.304900498,7,0.086870647,3,0.21698009999999998,7,0.374303483,10,2.49e-05,1,0.016920398,6,sadness
59,0.917515445,0.0,0.0,0.0,0.082484555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.503318584,7,0.26162548,5,0.20216229800000002,3,0.026319085,7,0.0,0,0.006574553,3,sadness
60,0.998355599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.001644401,0,0.0,0,0.7800179759999999,11,0.177534012,3,0.042121175,6,0.0,0,0.000326837,2,sadness
61,0.8757683620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018214689,0.0,0.0,0.106016949,0,0.0,0.0,0.0,0,0.298824859,4,0.07779661,6,0.533050847,5,0.084943503,8,0.0,0,0.005384181,3,sadness
62,0.99912538,0.0,0.0,0.0,0.00087462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.41918731,10,0.05244458900000002,3,0.255975663,4,0.247446762,10,0.0,0,0.024945676,7,sadness
63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.268636922,6,0.114744167,7,0.19842270399999998,3,0.4180161,6,0.0,0,0.00018010599999999995,4,sadness
64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.013931033999999998,9,0.16141871900000002,5,0.8246305420000001,7,0.0,0,1.9699999999999998e-05,1,sadness
65,0.95905914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000301075,0.0,0.0,0.0,0.0,0.0,0.019736559,0,0.0,0.020903226,0.0,0,0.053645161,5,0.265698925,7,0.328516129,6,0.130650538,10,0.0,0,0.221489247,7,sadness
66,0.87122942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12877058,0,0.0,0.0,0.0,0,0.00021031099999999997,1,0.658664824,11,0.252613869,3,0.08400432599999999,9,2.9999999999999997e-05,1,0.004476625,4,sadness
67,0.9919936709999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008006329,0,0.0,0.0,0.0,0,0.37968987299999996,8,0.161613924,5,0.365424051,4,0.071898734,7,0.0,0,0.021373417999999998,6,sadness
68,0.980087649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663745,0,0.0,0.0,0.0,0,0.240446215,3,0.251729084,7,0.236788845,5,0.22278087600000002,7,0.0,0,0.04825498,4,sadness
69,0.9096858640000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090314136,0,0.0,0.0,0.0,0,0.10386387400000001,3,0.214413613,9,0.605219895,4,0.06304712,7,0.0,0,0.013455497,3,sadness
70,0.983080717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007183856999999998,0,0.0,0.0,0.0,0,0.343345291,4,0.20423318399999998,6,0.31402242199999997,5,0.130461883,5,0.0,0,0.00793722,3,sadness
71,0.885321212,0.0,0.0,0.0,0.0,0.002242424,0.0,0.0,0.0,0.0,0.0,0.005563635999999999,0.0,0.0,0.0,0.097690909,0,0.0,0.0,0.0,0,0.214648485,7,0.090448485,5,0.45412727299999994,5,0.208709091,11,0.0,0,0.032066667,7,sadness
72,0.999885294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011470600000000001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.347544102,10,0.002047976,2,0.380065573,5,0.24633778,9,0.0,0,0.024004569,7,sadness
73,0.989379509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.283578644,9,0.011226551000000001,4,0.516378066,4,0.12975469,6,5.770000000000001e-05,3,0.059004329,7,sadness
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.222601093,5,0.556284153,7,0.15396721300000002,4,0.066382514,10,0.0,0,0.0007650269999999999,5,sadness
75,0.993981481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005938272,0.0,0.0,8.02e-05,0.0,0.0,0,0.0,0.0,0.0,0,0.387617284,7,0.19986419800000002,4,0.176765432,5,0.23329629600000001,9,0.00019753099999999998,1,0.002259259,4,sadness
76,0.957941645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042058355,0,0.0,0.0,0.0,0,0.200541114,7,0.044832891,4,0.40864191,6,0.267994695,9,2.65e-05,1,0.077962865,7,sadness
77,0.89615896,0.0,0.0,0.0,0.10296794199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000873098,0,0.0,0.0,0.0,0,0.46614418700000004,9,0.056340670999999995,1,0.286903531,7,0.182369626,10,0.0,0,0.008241986,7,sadness
78,0.9011653540000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098834646,0,0.0,0.0,0.0,0,0.21866929100000002,7,0.213748031,5,0.320244094,6,0.050181102000000005,7,0.0,0,0.19715748,8,sadness
79,0.999020619,0.0,0.0,0.0,0.000979381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.34239175299999997,8,0.042113402,3,0.167097938,5,0.445226804,8,0.0,0,0.003170103,6,sadness
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.522178691,7,0.167914857,2,0.254923909,7,0.053845402,10,0.000151027,1,0.000986114,3,sadness
81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.287168214,9,0.037534603,2,0.352408868,6,0.29596157,6,0.0017214510000000001,3,0.025205295,7,sadness
82,0.796663036,0.0,0.0,0.025315904,0.0,0.0,0.0,0.0,0.015464779,0.0,0.027665214,0.0,0.020374001,0.039985476,0.0,0.07453159,0,0.0,0.0,0.0,0,0.028122731,6,0.440969499,7,0.502741467,4,0.025511983,8,0.0,0,0.002654321,7,sadness
83,0.7074401909999999,0.0,0.0,0.040354067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00907177,0.006325359,0.0,0.236808612,0,0.0,0.0,0.0,0,0.027086124,6,0.446397129,4,0.394205742,7,0.124401914,8,0.0,0,0.007909091,4,sadness
84,0.6391111110000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030903382000000007,0.0,0.0,0.0,0.0,0.0,0.329985507,0,0.0,0.0,0.0,0,0.123541063,7,0.39755555600000003,4,0.301328502,6,0.17199516899999998,9,0.0,0,0.00557971,6,sadness
85,0.597707434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002681055,0.0,0.39961151100000003,0,0.0,0.0,0.0,0,0.047016787000000004,6,0.352676259,4,0.260657074,7,0.331026379,8,1.92e-05,1,0.008604317,4,sadness
86,0.661024931,0.0,0.0,0.001484765,0.0,0.0,0.0,0.0,0.026631579,0.0,0.0,0.0,0.032437673,0.0,0.0,0.27842105300000003,0,0.0,0.0,0.0,0,0.00044875300000000003,4,0.607495845,5,0.26134072,7,0.130637119,8,6.0899999999999996e-05,1,1.66e-05,1,sadness
87,0.46381005200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536189948,0,0.0,0.0,0.0,0,0.15750356699999998,4,0.15260821300000002,4,0.547387823,7,0.134255589,8,0.0,0,0.008244807,3,sadness
88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.279043716,9,0.000327869,1,0.297568306,6,0.422153005,10,0.0,0,0.0009071039999999999,6,sadness
89,0.83222043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16777957,0,0.0,0.0,0.0,0,0.06061828,3,0.144645161,6,0.639252688,7,0.14496774199999998,9,0.0,0,0.010516128999999999,4,sadness
90,0.734346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265653061,0,0.0,0.0,0.0,0,0.33834693899999996,7,0.232734694,3,0.251591837,7,0.132714286,10,0.0,0,0.044612245,7,sadness
91,0.7708431370000001,0.0,0.0,0.006970588000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.006465686,0.0,0.0,0.002053922,0.0,0.213666667,0,0.0,0.0,0.0,0,0.225343137,7,0.077068627,3,0.217254902,7,0.446117647,10,0.0,0,0.034215686,7,sadness
92,0.9694726029999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041780800000000004,0.0,0.030109589,0,0.0,0.0,0.0,0,0.141780822,8,0.010089041,2,0.57289726,7,0.039842466,9,0.115849315,1,0.119541096,7,sadness
93,0.692775281,0.0,0.0,0.058567416,0.0,0.007730336999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23921910100000002,0,0.0,0.0,0.0,0,0.03258427,1,0.46500561799999995,8,0.405747191,5,0.096219101,8,5.62e-06,1,0.00043820199999999995,3,sadness
94,0.999462926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000537074,0.0,0,0.0,0.0,0.0,0,0.0,0,0.845611222,10,0.13688176400000002,4,0.017450902,9,3.21e-05,1,2.4e-05,3,sadness
95,0.578336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012159663999999999,0.0,0.0,0.0,0.40950420200000004,0,0.0,0.0,0.0,0,0.176361345,7,0.319336134,5,0.459563025,5,0.031495798,8,0.0,0,0.013243696999999999,7,sadness
